date,open,high,low,close,preclose,volume,amount,return,return_1d,return_2d,return_5d,return_7d,return_10d,momentum_1d,momentum_2d,momentum_5d,momentum_7d,momentum_10d,DayOfWeek,DayOfMonth,DayOfYear,SMA_5d,SMA_7d,SMA_10d,SMA_20d,SMA_30d,EMA_5d,EMA_7d,EMA_10d,EMA_20d,EMA_30d,rsi,MACD,Signal_Line,cci,oi,ci,ui,di,Vyz,H-L,H-PC,L-PC,TR,ATR,OBV,VWMA,upper_band,lower_band,y
2021-10-11,4.33,4.35,4.31,4.33,4.34,105987535,458657570.69,-0.2304,1.1655,0.7042,-2.9279,-1.7279,0.0,-0.009999999999999787,0.040000000000000036,0.020000000000000462,-0.21999999999999975,-0.20000000000000018,-0.6666666666666666,-0.16666666666666669,0.2774725274725275,4.311999999999999,4.33,4.401999999999999,4.4695,4.6146666666666665,4.3979164535727095,4.3979164535727095,4.3979164535727095,4.3979164535727095,4.3979164535727095,34.37499999999997,-0.2319081536387566,-0.26273393011220153,71.70542635659115,-0.002306806097914948,0.0,0.004608303086194181,-0.004629637898742217,9.84875735495392e-05,0.040000000000000036,0.009999999999999787,0.03000000000000025,0.040000000000000036,0.05666666666666652,-6138153288.0,4.928863476189932,4.372915026221176,4.267084973778824,5.0119
2021-10-12,4.32,4.33,4.25,4.28,4.33,126268161,540901958.76,-1.1547,-0.2304,1.1655,0.6961,-2.4176,0.0,-0.04999999999999982,-0.05999999999999961,-0.05999999999999961,-0.16000000000000014,-0.25,-0.5,-0.13333333333333336,0.2802197802197802,4.3,4.307142857142857,4.377,4.4565,4.5536666666666665,4.378263711310591,4.378263711310591,4.378263711310591,4.378263711310591,4.378263711310591,30.882352941176492,-0.22514139393504262,-0.2552154228767698,-34.97942386831421,-0.0023121397583795024,-0.009302392662313561,0.0023121397583793788,-0.0163364193196935,8.838281093325579e-05,0.08000000000000007,0.0,0.08000000000000007,0.08000000000000007,0.05857142857142842,-6264421449.0,4.924582703442782,4.380957671739857,4.252375661593478,-2.2727
2021-10-13,4.27,4.28,4.25,4.27,4.28,85803160,366030483.49,-0.2336,-1.1547,-0.2304,-1.8433,-2.9279,2.2075,-0.010000000000000675,-0.0600000000000005,0.009999999999999787,-0.040000000000000036,-0.3600000000000003,-0.33333333333333337,-0.09999999999999998,0.28296703296703296,4.302,4.301428571428572,4.341,4.4425,4.512666666666666,4.360219759425493,4.360219759425493,4.360219759425493,4.360219759425493,4.360219759425493,30.882352941176435,-0.21807180848130603,-0.24778669999767705,-88.23529411764852,-0.0023391823531723776,0.0,0.0023391823531724626,-0.004694844304207618,8.139852305815727e-05,0.03000000000000025,0.0,0.03000000000000025,0.03000000000000025,0.05857142857142846,-6350224609.0,4.921661241971027,4.357624338406519,4.229042328260147,-0.2326
2021-10-14,4.27,4.27,4.25,4.26,4.27,67538893,287773377.91,-0.2342,-0.2336,-1.1547,0.7042,0.6961,-1.7279,-0.009999999999999787,-0.020000000000000462,-0.03000000000000025,-0.08000000000000007,-0.29000000000000004,-0.16666666666666669,-0.06666666666666665,0.2857142857142857,4.296,4.29,4.311999999999999,4.4285000000000005,4.4896666666666665,4.343516466187911,4.343516466187911,4.343516466187911,4.343516466187911,4.343516466187911,30.434782608695627,-0.2108455314622093,-0.2403984662905835,-84.19243986254287,0.0,-0.0023446669592541345,0.0,-0.004694844304207618,2.0714844741946002e-05,0.019999999999999574,0.0,0.019999999999999574,0.019999999999999574,0.05714285714285702,-6417763502.0,4.9193449198345744,4.2899999999996625,4.250000000000338,-0.2331
2021-10-15,4.26,4.28,4.25,4.26,4.26,78302887,333829891.56,0.0,-0.2342,-0.2336,1.1655,-1.8433,-2.4176,0.0,-0.009999999999999787,-0.08000000000000007,0.0,-0.1800000000000006,0.0,-0.033333333333333326,0.28846153846153844,4.279999999999999,4.29,4.294,4.4145,4.470666666666667,4.329597055156592,4.329597055156592,4.329597055156592,4.329597055156592,4.329597055156592,30.434782608695627,-0.20278112033371798,-0.2328749970992104,-55.555555555555095,0.0,0.0,0.0046838493124264375,-0.0023501773449535156,1.7955197706828363e-05,0.03000000000000025,0.020000000000000462,0.009999999999999787,0.03000000000000025,0.057619047619047535,-6417763502.0,4.916679653224212,4.274880338716533,4.251786327950133,0.0
2021-10-18,4.26,4.26,4.21,4.22,4.26,115107082,486110059.33,-0.939,0.0,-0.2342,-0.2304,0.7042,-2.9279,-0.040000000000000036,-0.040000000000000036,-0.11000000000000032,-0.07000000000000028,-0.08999999999999986,-0.6666666666666666,0.06666666666666665,0.29670329670329665,4.258,4.28,4.284999999999999,4.3985,4.4543333333333335,4.31133087929716,4.31133087929716,4.31133087929716,4.31133087929716,4.31133087929716,28.76712328767121,-0.1973428367392165,-0.22576856502721163,-159.86394557823203,0.0,-0.009434032233358642,0.0,-0.011806512586988952,2.9049575597730353e-05,0.04999999999999982,0.0,0.04999999999999982,0.04999999999999982,0.059047619047618974,-6532870584.0,4.912564250562264,4.292854688201683,4.200478645131649,0.0
2021-10-19,4.22,4.23,4.19,4.2,4.22,93616996,393561817.11,-0.4739,-0.939,0.0,-1.1547,1.1655,0.6961,-0.019999999999999574,-0.05999999999999961,-0.08000000000000007,-0.13999999999999968,-0.13999999999999968,-0.5,0.09999999999999998,0.2994505494505495,4.241999999999999,4.26,4.271,4.382,4.440666666666667,4.292775732747634,4.292775732747634,4.292775732747634,4.292775732747634,4.292775732747634,16.923076923076948,-0.192428593618291,-0.2191005707454275,-119.34156378600545,0.0,-0.004750602758597753,0.002366865010266244,-0.007134394113873868,2.9367808794911323e-05,0.040000000000000036,0.010000000000000675,0.02999999999999936,0.040000000000000036,0.05999999999999995,-6626487580.0,4.909157232777828,4.287767675932624,4.165565657400709,0.0
2021-10-20,4.2,4.21,4.18,4.19,4.2,80494821,337215586.11,-0.2381,-0.4739,-0.939,-0.2336,-0.2304,-1.8433,-0.009999999999999787,-0.02999999999999936,-0.07999999999999918,-0.13999999999999968,-0.0699999999999994,-0.33333333333333337,0.1333333333333333,0.30219780219780223,4.226,4.24,4.264,4.3645000000000005,4.425666666666667,4.2756464439563615,4.2756464439563615,4.2756464439563615,4.2756464439563615,4.2756464439563615,18.965517241379374,-0.18718320549086265,-0.21271709769451452,-100.3584229390645,0.0,-0.0023837913552762504,0.0023781224049674193,-0.004773278752657771,2.629458449015485e-05,0.03000000000000025,0.009999999999999787,0.020000000000000462,0.03000000000000025,0.060476190476190454,-6706982401.0,4.906212772701813,4.233883837966124,4.172782828700543,0.2336
2021-10-21,4.19,4.19,4.16,4.17,4.19,88284552,368320418.44,-0.4773,-0.2381,-0.4739,-0.2342,-1.1547,0.7042,-0.020000000000000462,-0.03000000000000025,-0.08999999999999986,-0.11000000000000032,-0.1200000000000001,-0.16666666666666669,0.16666666666666663,0.30494505494505497,4.208,4.224285714285714,4.252,4.346500000000001,4.4126666666666665,4.258038703296968,4.258038703296968,4.258038703296968,4.258038703296968,4.258038703296968,22.448979591836746,-0.18253587057061704,-0.20668085226973504,-100.00000000000111,0.0,-0.004784698123336382,0.0,-0.007185659660874486,1.8650951947594245e-05,0.03000000000000025,0.0,0.03000000000000025,0.03000000000000025,0.06142857142857143,-6795266953.0,4.90292155892189,4.217217171299452,4.156116162033883,-0.2331
2021-10-22,4.16,4.16,4.13,4.14,4.17,103028857,427089228.67,-0.7194,-0.4773,-0.2381,0.0,-0.2336,1.1655,-0.03000000000000025,-0.05000000000000071,-0.1200000000000001,-0.1299999999999999,-0.20000000000000018,0.0,0.19999999999999996,0.3076923076923077,4.184,4.2057142857142855,4.232,4.327,4.398,4.238365586080807,4.238365586080807,4.238365586080807,4.238365586080807,4.238365586080807,28.205128205128247,-0.1792077777348613,-0.2011862373627603,-123.65591397849329,-0.0024009615375381503,-0.004819286435948995,0.0,-0.0072376673002306135,1.8898911958073688e-05,0.03000000000000025,0.009999999999999787,0.040000000000000036,0.040000000000000036,0.06285714285714288,-6898295810.0,4.898961998811013,4.21699889623498,4.116334437098354,0.9346
