date,open,high,low,close,preclose,volume,amount,return,return_1d,return_2d,return_5d,return_7d,return_10d,momentum_1d,momentum_2d,momentum_5d,momentum_7d,momentum_10d,DayOfWeek,DayOfMonth,DayOfYear,SMA_5d,SMA_7d,SMA_10d,SMA_20d,SMA_30d,EMA_5d,EMA_7d,EMA_10d,EMA_20d,EMA_30d,rsi,MACD,Signal_Line,cci,oi,ci,ui,di,Vyz,H-L,H-PC,L-PC,TR,ATR,OBV,VWMA,upper_band,lower_band,y
2014-08-13,26.12,26.98,26.07,26.88,26.25,7901567,210560924.0,2.4,0.6904,0.6953,-0.3456,0.5039,1.5951,0.629999999999999,0.8099999999999987,0.9299999999999997,0.9499999999999993,0.129999999999999,-0.33333333333333337,-0.09999999999999998,0.11538461538461542,26.18,26.127142857142854,26.123,26.276,26.971333333333334,26.26886343609149,26.26886343609149,26.26886343609149,26.26886343609149,26.26886343609149,64.00000000000003,-0.02356791689453175,-0.0046898123654288085,151.51515151514968,-0.004964684629402418,0.0286812112467183,0.03239454637137951,-0.0019160764628199324,0.0001844889837739354,0.9100000000000001,0.7300000000000004,0.17999999999999972,0.9100000000000001,0.703809523809524,37108193.0,28.151085139476734,27.250646812725375,25.549353187274615,-0.5633
2014-08-14,26.73,28.49,26.66,27.68,26.88,10550573,293233280.0,2.9762,2.4,0.6904,-0.5395,0.4242,-0.5234,0.8000000000000007,1.4299999999999997,1.870000000000001,1.6400000000000006,1.0700000000000003,-0.16666666666666669,-0.06666666666666665,0.11813186813186816,26.554000000000002,26.361428571428572,26.23,26.325,27.08133333333333,26.504052863409576,26.504052863409576,26.504052863409576,26.504052863409576,26.504052863409576,72.03791469194313,0.09016310931584925,0.014280771970826804,143.3896620278336,-0.005595985504121113,0.034923600598641136,0.06376661835898922,-0.00262221540026501,0.0009771143411704743,1.8299999999999983,1.6099999999999994,0.21999999999999886,1.8299999999999983,0.7366666666666668,47658766.0,28.12738740127715,28.370031007416483,25.503302325916852,-0.8686
2014-08-15,27.56,27.79,27.16,27.46,27.68,4673492,128082018.0,-0.7948,2.9762,2.4,0.31,-0.3456,-3.044,-0.21999999999999886,0.5800000000000018,1.5700000000000003,1.5100000000000016,1.6600000000000001,0.0,-0.033333333333333326,0.1208791208791209,26.868000000000002,26.57714285714286,26.395999999999997,26.329,27.102666666666664,26.663377386174645,26.663377386174645,26.663377386174645,26.663377386174645,26.663377386174645,64.5569620253165,0.1606912568104164,0.043562868938744725,75.67133683596016,-0.00434468460401098,-0.0036350458056327436,0.008310797608954607,-0.014620143454962431,0.0010717199720060625,0.629999999999999,0.10999999999999943,0.5199999999999996,0.629999999999999,0.6828571428571428,42985274.0,28.112840187188727,28.166559132790756,26.51344086720925,1.3714
2014-08-18,27.54,27.54,27.2,27.34,27.46,3732050,101848524.0,-0.437,-0.7948,2.9762,0.6953,-0.5395,0.5039,-0.120000000000001,-0.33999999999999986,1.2699999999999996,1.5300000000000011,1.4100000000000001,-0.6666666666666666,0.06666666666666665,0.1291208791208791,27.121999999999996,26.795714285714286,26.537,26.362000000000002,27.030666666666665,26.776147821812202,26.776147821812202,26.776147821812202,26.776147821812202,26.776147821812202,62.469135802469154,0.20454446345931387,0.07575918784285857,40.075679394564844,0.00290909296068373,-0.007288662004705272,0.0,-0.012422519998557096,0.0001759829769436915,0.33999999999999986,0.0799999999999983,0.26000000000000156,0.33999999999999986,0.6238095238095237,39253224.0,28.09961800830812,27.83820045750309,27.148466209163583,0.1503
2014-08-19,27.36,27.58,27.11,27.3,27.34,3601761,98250278.0,-0.1463,-0.437,-0.7948,0.6904,0.31,0.4242,-0.03999999999999915,-0.16000000000000014,1.0500000000000007,1.4100000000000001,1.2600000000000016,-0.5,0.09999999999999998,0.13186813186813184,27.332,26.997142857142855,26.663,26.3975,26.906666666666663,26.863456518176836,26.863456518176836,26.863456518176836,26.863456518176836,26.863456518176836,57.49318801089919,0.23338051466902598,0.10728345320809204,12.339242266249764,0.0007312614585461406,-0.002195390563435615,0.008008779610806047,-0.009179429243775593,9.998111222623833e-05,0.46999999999999886,0.23999999999999844,0.23000000000000043,0.46999999999999886,0.6095238095238094,35651463.0,28.08662974355709,27.53319994662333,27.200133386709997,0.6379
2014-08-20,27.33,28.29,27.1,27.89,27.3,6923274,192494489.0,2.1612,-0.1463,-0.437,2.4,0.6953,-0.3456,0.5899999999999999,0.5500000000000007,1.0100000000000016,1.8200000000000003,1.9400000000000013,-0.33333333333333337,0.1333333333333333,0.13461538461538458,27.534000000000002,27.25714285714286,26.857,26.5005,26.88233333333333,27.034547098480697,27.034547098480697,27.034547098480697,27.034547098480697,27.034547098480697,65.5339805825243,0.30037878254366035,0.1459025190752057,118.24953445065162,0.001098297749062592,0.020283201699421115,0.0345233853734991,-0.00845127205432127,0.00042552544404003847,1.1899999999999977,0.9899999999999984,0.1999999999999993,1.1899999999999977,0.6438095238095236,42574737.0,28.080676384140343,28.169393660873215,26.850606339126788,-0.2237
2014-08-21,27.88,27.88,27.0,27.21,27.89,4065412,110989617.0,-2.4382,2.1612,-0.1463,2.9762,0.6904,-0.5395,-0.6799999999999997,-0.08999999999999986,-0.46999999999999886,0.9600000000000009,1.4000000000000021,-0.16666666666666669,0.16666666666666663,0.13736263736263732,27.439999999999998,27.39428571428571,26.997000000000003,26.566000000000003,26.77733333333333,27.063789248733915,27.063789248733915,27.063789248733915,27.063789248733915,27.063789248733915,67.66917293233084,0.29520216868425564,0.1757624489970157,-49.12280701754382,-0.0003586157470745512,-0.02432503309716811,0.0,-0.032072719887994,0.000531979562990219,0.879999999999999,0.010000000000001563,0.8900000000000006,0.8900000000000006,0.6314285714285713,38509325.0,28.06546708372189,28.205404328718032,26.727929004615305,-1.1211
2014-08-22,27.14,27.42,27.03,27.25,27.21,2290950,62340595.0,0.147,-2.4382,2.1612,-0.7948,2.4,0.31,0.03999999999999915,-0.6400000000000006,-0.21000000000000085,0.370000000000001,1.3599999999999994,0.0,0.19999999999999996,0.14010989010989006,27.398000000000003,27.447142857142858,27.133,26.6375,26.72533333333333,27.09482437394493,27.09482437394493,27.09482437394493,27.09482437394493,27.09482437394493,66.92307692307693,0.29097317299743963,0.1988045937971005,-83.65019011406798,-0.0025758983884318345,0.004044866702530084,0.010264019727445365,-0.00406129411836682,0.0001930834034448017,0.39000000000000057,0.21000000000000085,0.17999999999999972,0.39000000000000057,0.6085714285714284,40800275.0,28.057518024287564,28.213151361133413,26.686848638866586,-0.7936
2014-08-25,27.3,27.31,26.86,26.97,27.25,2944249,79620816.0,-1.0275,0.147,-2.4382,-0.437,2.9762,0.6953,-0.28000000000000114,-0.240000000000002,-0.370000000000001,-0.7100000000000009,0.8999999999999986,-0.6666666666666666,0.30000000000000004,0.14835164835164838,27.324,27.345714285714283,27.223000000000003,26.670499999999997,26.692666666666664,27.074020311620778,27.074020311620778,27.074020311620778,27.074020311620778,27.074020311620778,61.42506142506142,0.26200774135679694,0.2114452233090398,-116.27906976743986,0.0018331810816609117,-0.012161565039275521,0.0003662332946995905,-0.016248511095822586,9.73121633938688e-05,0.4499999999999993,0.05999999999999872,0.39000000000000057,0.4499999999999993,0.5861904761904759,37856026.0,28.044062586795835,27.446208445109036,26.840458221557633,-0.0381
2014-08-26,26.97,26.97,25.97,26.03,26.97,3422877,90373169.0,-3.4853,-1.0275,0.147,-0.1463,-0.7948,0.6904,-0.9399999999999977,-1.2199999999999989,-1.2699999999999996,-1.4299999999999997,-0.21999999999999886,-0.5,0.33333333333333337,0.15109890109890112,27.07,27.14142857142857,27.201,26.6555,26.627333333333333,26.900016926350652,26.900016926350652,26.900016926350652,26.900016926350652,26.900016926350652,50.81300813008132,0.16134242891633122,0.2014246644304981,-148.80521361332404,0.0,-0.035475418145164486,0.0,-0.03778311147698152,9.586795297474752e-05,1.0,0.0,1.0,1.0,0.6052380952380949,34433149.0,28.01550321106159,28.028123624693578,25.471876375306422,0.4954
2014-08-27,25.97,26.28,25.95,26.08,26.03,1540754,40247749.0,0.1921,-3.4853,-1.0275,2.1612,-0.437,2.4,0.04999999999999716,-0.8900000000000006,-1.8100000000000023,-1.2600000000000016,-0.8000000000000007,-0.33333333333333337,0.3666666666666667,0.15384615384615385,26.708,26.961428571428574,27.121,26.622000000000003,26.557666666666666,26.763347438625544,26.763347438625544,26.763347438625544,26.763347438625544,26.763347438625544,52.795031055900616,0.084623538213215,0.1780644391870415,-98.59415464298908,-0.0023076933318169927,0.0042267113837950905,0.011866167941752782,-0.0007704160627594449,0.00014813498174076235,0.33000000000000185,0.25,0.08000000000000185,0.33000000000000185,0.5980952380952379,35973903.0,28.00322745052899,27.41773342577414,25.302266574225857,-0.8343
2014-08-28,26.1,26.27,25.55,25.65,26.08,2047210,52968125.0,-1.6488,0.1921,-3.4853,-2.4382,-0.1463,2.9762,-0.4299999999999997,-0.38000000000000256,-1.5600000000000023,-1.6500000000000021,-2.030000000000001,-0.16666666666666669,0.4,0.1565934065934066,26.395999999999997,26.725714285714282,26.918,26.574,26.522666666666666,26.577789532187953,26.577789532187953,26.577789532187953,26.577789532187953,26.577789532187953,47.683397683397665,-0.010750219895641067,0.140301507370505,-89.73010865755346,0.0007665772701956842,-0.017391742711869333,0.00649228936880065,-0.021297997678934352,0.0001763770864213822,0.7199999999999989,0.19000000000000128,0.5299999999999976,0.7199999999999989,0.6014285714285711,33926693.0,27.983562042846085,26.390319040652145,25.44968095934785,2.4857
2014-08-29,25.65,26.17,25.6,26.11,25.65,1816862,47100559.0,1.7934,-1.6488,0.1921,0.147,2.1612,-0.7948,0.46000000000000085,0.030000000000001137,-1.1400000000000006,-1.7800000000000011,-1.3500000000000014,0.0,0.43333333333333335,0.15934065934065933,26.167999999999996,26.47142857142857,26.783000000000005,26.589499999999997,26.48033333333333,26.49982461015663,26.49982461015663,26.49982461015663,26.49982461015663,26.49982461015663,50.36630036630036,-0.04865558342940801,0.10251008921052242,-55.98257750448369,0.0,0.01777481109425887,0.020070144925276034,-0.0019512201312616936,0.00019749811607991353,0.5700000000000003,0.5200000000000031,0.04999999999999716,0.5700000000000003,0.6104761904761902,35743555.0,27.969769078348907,26.461383417252158,25.43194991608118,2.0522
2014-09-01,26.07,26.47,25.97,26.43,26.11,1931755,50650954.0,1.2256,1.7934,-1.6488,-1.0275,-2.4382,-0.437,0.3200000000000003,0.7800000000000011,-0.5399999999999991,-0.7800000000000011,-0.9100000000000001,-0.6666666666666666,-0.5,0.16758241758241754,26.059999999999995,26.360000000000003,26.692,26.6145,26.471999999999998,26.488187175130527,26.488187175130527,26.488187175130527,26.488187175130527,26.488187175130527,51.607142857142854,-0.052271972711658066,0.07155367682608632,75.99999999999997,-0.0015331547656271336,0.013714500670787484,0.015226788293599552,-0.0038432022707532887,8.249506030488916e-05,0.5,0.35999999999999943,0.14000000000000057,0.5,0.594285714285714,37675310.0,27.9578102382657,26.847510184135032,25.279156482531633,1.0238
2014-09-02,26.56,27.27,26.51,27.16,26.43,4329283,117034650.0,2.762,1.2256,1.7934,-3.4853,0.147,-0.1463,0.7300000000000004,1.0500000000000007,1.129999999999999,-0.08999999999999986,-0.14000000000000057,-0.5,-0.4666666666666667,0.17032967032967028,26.285999999999994,26.34714285714286,26.677999999999997,26.670499999999997,26.490999999999996,26.600155979275442,26.600155979275442,26.600155979275442,26.600155979275442,26.600155979275442,52.4561403508772,0.0037239840924137013,0.057987738279351796,154.55546380401896,0.004906595992035169,0.022338978082262335,0.026380872249263998,-0.0018843043072987876,0.0001355279383190702,0.759999999999998,0.8399999999999999,0.08000000000000185,0.8399999999999999,0.6176190476190474,42004593.0,27.944161178561437,27.64301852982908,25.49031480350425,-1.4477
2014-09-03,27.16,27.38,26.91,27.05,27.16,3229073,87496796.0,-0.405,2.762,1.2256,0.1921,-1.0275,2.1612,-0.10999999999999943,0.620000000000001,0.9700000000000024,0.08000000000000185,-0.8399999999999999,-0.33333333333333337,-0.43333333333333335,0.17307692307692313,26.48,26.358571428571427,26.594,26.7255,26.53166666666667,26.675129982729537,26.675129982729537,26.675129982729537,26.675129982729537,26.675129982729537,43.712574850299404,0.03877809288087164,0.05414580919965577,92.3913043478264,0.0,-0.0040582973980048355,0.008067517169807423,-0.009247337951680904,0.00017669731025426154,0.46999999999999886,0.21999999999999886,0.25,0.46999999999999886,0.6190476190476187,38775520.0,27.93289506550855,27.66714674616607,26.09285325383393,-3.6724
2014-09-04,27.13,27.27,27.02,27.18,27.05,2864407,77737492.0,0.4806,-0.405,2.762,-1.6488,-3.4853,-2.4382,0.129999999999999,0.019999999999999574,1.5300000000000011,1.1499999999999986,-0.030000000000001137,-0.16666666666666669,-0.4,0.17582417582417587,26.786,26.52285714285714,26.591,26.794,26.574333333333332,26.759274985607945,26.759274985607945,26.759274985607945,26.759274985607945,26.759274985607945,47.154471544715435,0.076170593009941,0.05855076596171282,66.18357487922708,0.0029531213783497083,0.00184128205215728,0.0051470701866568784,-0.004062794138787608,9.181236467316556e-05,0.25,0.21999999999999886,0.030000000000001137,0.25,0.615238095238095,41639927.0,27.924573164654312,27.269999999999282,26.990000000000716,-0.1906
2014-09-05,27.25,27.45,26.95,27.1,27.18,2821959,76521450.0,-0.2943,0.4806,-0.405,1.7934,0.1921,0.147,-0.0799999999999983,0.05000000000000071,0.990000000000002,1.0200000000000031,-0.14999999999999858,0.0,-0.3666666666666667,0.1785714285714286,26.984,26.66857142857143,26.576,26.8545,26.617,26.816062488006622,26.816062488006622,26.816062488006622,26.816062488006622,26.816062488006622,47.54098360655739,0.09821690401692962,0.06648399357275618,57.65950187649268,0.002572112386255405,-0.00551979322359781,0.007312646846286557,-0.01107022375424692,9.264933115699928e-05,0.5,0.2699999999999996,0.23000000000000043,0.5,0.6242857142857141,38817968.0,27.91569077925678,27.241148770485285,26.97885122951472,-1.0695
