date,open,high,low,close,preclose,volume,amount,return,return_1d,return_2d,return_5d,return_7d,return_10d,momentum_1d,momentum_2d,momentum_5d,momentum_7d,momentum_10d,DayOfWeek,DayOfMonth,DayOfYear,SMA_5d,SMA_7d,SMA_10d,SMA_20d,SMA_30d,EMA_5d,EMA_7d,EMA_10d,EMA_20d,EMA_30d,rsi,MACD,Signal_Line,cci,oi,ci,ui,di,Vyz,H-L,H-PC,L-PC,TR,ATR,OBV,VWMA,upper_band,lower_band,y
2010-04-09,21.4,21.57,21.36,21.5,21.36,16154909,346477141.0,0.6554,-1.0195,-1.1905,1.2951,-0.9511,-1.9734,0.14000000000000057,-0.0799999999999983,-0.3999999999999986,-0.370000000000001,0.14000000000000057,0.0,-0.23333333333333334,-0.23076923076923078,21.615999999999996,21.657142857142855,21.723000000000003,21.923,21.866666666666667,21.695860959170453,21.695860959170453,21.695860959170453,21.695860959170453,21.695860959170453,37.76435045317219,-0.03195899680208569,0.051980095101733466,-76.25649913344866,0.0018709079358116025,0.004662013105811371,0.007912538373259198,-0.00187090793581162,9.710898387339376e-05,0.21000000000000085,0.21000000000000085,0.0,0.21000000000000085,0.489047619047619,107586461.0,21.796934419530412,21.702710574513286,21.257289425486714,8.3668
2010-04-12,21.51,21.55,21.1,21.2,21.5,21942922,466558796.0,-1.3953,0.6554,-1.0195,-0.4566,-1.1431,1.4981,-0.3000000000000007,-0.16000000000000014,-0.6000000000000014,-0.4200000000000017,-0.4800000000000004,-0.6666666666666666,-0.13333333333333336,-0.22252747252747251,21.496,21.59714285714286,21.675,21.857999999999997,21.871333333333336,21.61321746597538,21.61321746597538,21.61321746597538,21.61321746597538,21.61321746597538,39.432176656151384,-0.07018883994289027,0.027546308092808724,-109.89319842608357,0.00046500814602166616,-0.01451676160167197,0.0018578732701179698,-0.019244902797617904,8.88325963892811e-05,0.4499999999999993,0.05000000000000071,0.3999999999999986,0.4499999999999993,0.4466666666666666,85643539.0,21.789144468169418,21.653555473312,21.05311119335467,-3.2119
2010-04-13,21.2,21.82,21.15,21.71,21.2,32611688,702675761.0,2.4057,-1.3953,0.6554,0.1835,1.2951,1.845,0.5100000000000016,0.21000000000000085,-0.129999999999999,-0.18999999999999773,-0.36999999999999744,-0.5,-0.09999999999999998,-0.21978021978021978,21.47,21.57,21.637999999999998,21.823,21.889999999999997,21.629347888312818,21.629347888312818,21.629347888312818,21.629347888312818,21.629347888312818,49.85835694050995,-0.05865736274616751,0.010305573925013477,59.895833333332206,0.0,0.02377180221223378,0.02882579872695793,-0.00236127618567982,0.00020905683345590336,0.6700000000000017,0.620000000000001,0.05000000000000071,0.6700000000000017,0.4480952380952381,118255227.0,21.78763867589652,21.982640224719088,20.95735977528091,-2.7441
2010-04-14,21.6,21.68,21.34,21.46,21.71,15094391,324216400.0,-1.1515,2.4057,-1.3953,-1.1905,-0.4566,-0.9511,-0.25,0.26000000000000156,-0.11999999999999744,-0.33999999999999986,-0.41000000000000014,-0.33333333333333337,-0.06666666666666665,-0.21703296703296704,21.446,21.521428571428572,21.597,21.78,21.912,21.601123240260684,21.601123240260684,21.601123240260684,21.601123240260684,21.601123240260684,45.55256064690029,-0.06889728958353558,-0.005534998776696335,33.71501272264034,-0.005079669200081094,-0.006502577487566957,0.0036968618813259814,-0.012110068816512042,0.00019304514267988793,0.33999999999999986,0.030000000000001137,0.370000000000001,0.370000000000001,0.43809523809523804,103160836.0,21.78477862178129,21.966699345358307,20.946633987975027,0.5906
2010-04-15,21.5,21.81,21.41,21.57,21.46,24154652,522409023.0,0.5126,-1.1515,2.4057,-1.0195,0.1835,-1.1431,0.10999999999999943,-0.14000000000000057,0.21000000000000085,-0.2699999999999996,-0.05000000000000071,-0.16666666666666669,-0.033333333333333326,-0.2142857142857143,21.488000000000003,21.482857142857142,21.592000000000002,21.726,21.916666666666668,21.59593603355057,21.59593603355057,21.59593603355057,21.59593603355057,21.59593603355057,53.09734513274338,-0.06735994121300237,-0.017899987263957542,93.68191721132953,0.001862197931064621,0.0032505252674479212,0.014315645079920522,-0.004194832532025684,0.00016388039914567038,0.3999999999999986,0.34999999999999787,0.05000000000000071,0.3999999999999986,0.43428571428571416,127315488.0,21.781819719207054,21.830599281722904,21.329400718277093,-1.4351
2010-04-16,21.55,21.57,21.08,21.15,21.57,19556507,414434992.0,-1.9471,0.5126,-1.1515,0.6554,-1.1905,1.2951,-0.4200000000000017,-0.3100000000000023,-0.3500000000000014,-0.4299999999999997,-0.75,0.0,0.0,-0.21153846153846156,21.418,21.421428571428574,21.517000000000003,21.6685,21.927666666666667,21.52161336129214,21.52161336129214,21.52161336129214,21.52161336129214,21.52161336129214,42.40687679083092,-0.09889210484049826,-0.03409841077926569,-87.54208754208912,-0.0009276438513081746,-0.01873591105746993,0.0009276438513082009,-0.022051092876595384,0.0001523108724596242,0.490000000000002,0.0,0.490000000000002,0.490000000000002,0.4285714285714284,107758981.0,21.774850149035295,21.828917232637902,20.957749434028766,-4.8312
2010-04-19,20.95,20.95,20.01,20.02,21.15,31725830,648923123.0,-5.3428,-1.9471,0.5126,-1.3953,-1.0195,-0.4566,-1.129999999999999,-1.5500000000000007,-1.1799999999999997,-1.3399999999999999,-1.7800000000000011,-0.6666666666666666,0.09999999999999998,-0.2032967032967033,21.182,21.229999999999997,21.339,21.554000000000002,21.853333333333335,21.27134446774345,21.27134446774345,21.27134446774345,21.27134446774345,21.27134446774345,25.59241706161137,-0.21261226603195027,-0.0698011818298026,-166.66666666666634,-0.009501259124140252,-0.045406872481072176,0.0,-0.04590649777250453,0.00011728068408114527,0.9399999999999977,0.1999999999999993,1.139999999999997,1.139999999999997,0.45761904761904726,76033151.0,21.743998986760676,22.516621620988854,19.310045045677807,-2.6426
2010-04-20,20.08,20.22,19.52,19.76,20.02,20465945,406277734.0,-1.2987,-5.3428,-1.9471,2.4057,0.6554,0.1835,-0.259999999999998,-1.389999999999997,-1.9499999999999993,-1.7399999999999984,-2.0799999999999983,-0.5,0.1333333333333333,-0.20054945054945056,20.791999999999998,20.981428571428573,21.131,21.448500000000003,21.764333333333337,21.019453723119543,21.019453723119543,21.019453723119543,21.019453723119543,21.019453723119543,25.29274004683839,-0.32002706735252673,-0.11984635893434745,-108.29959514170021,0.0029925209364539294,-0.016064602503806563,0.006947918768796905,-0.02828471383858199,0.0003553052777536993,0.6999999999999993,0.1999999999999993,0.5,0.6999999999999993,0.4742857142857138,55567206.0,21.721750824315496,21.787971582947403,18.8320284170526,2.9286
2010-04-21,19.77,19.98,19.56,19.94,19.76,19640376,388676286.0,0.9109,-1.2987,-5.3428,-1.1515,-1.3953,-1.1905,0.17999999999999972,-0.0799999999999983,-1.5199999999999996,-1.259999999999998,-1.639999999999997,-0.33333333333333337,0.16666666666666663,-0.19780219780219782,20.488,20.801428571428573,20.967000000000002,21.3595,21.682999999999996,20.839544769266286,20.839544769266286,20.839544769266286,20.839544769266286,20.839544769266286,29.999999999999986,-0.38617795650850084,-0.17311267844917813,-71.88910380399743,0.0005059448628037495,0.008562127351166793,0.010566136037881906,-0.010678972575854255,0.0003642582272834529,0.4200000000000017,0.21999999999999886,0.20000000000000284,0.4200000000000017,0.4695238095238092,75207582.0,21.70278075160069,20.17299979140596,19.640333541927372,-3.1922
2010-04-22,19.8,19.81,19.25,19.33,19.94,27513012,534778766.0,-3.0592,0.9109,-1.2987,0.5126,2.4057,-1.0195,-0.610000000000003,-0.43000000000000327,-2.240000000000002,-2.3800000000000026,-2.030000000000001,-0.16666666666666669,0.19999999999999996,-0.19505494505494503,20.04,20.46142857142857,20.764,21.2365,21.584,20.587953974388572,20.587953974388572,20.587953974388572,20.587953974388572,20.587953974388572,21.633554083885215,-0.4822656564853105,-0.23494327405640464,-86.73469387755098,-0.0070458268332027575,-0.02402364448025012,0.0005049230099698462,-0.028170876966696335,0.00023410070428324714,0.5599999999999987,0.13000000000000256,0.6900000000000013,0.6900000000000013,0.4833333333333331,47694570.0,21.66791183162205,20.303510613222272,19.04982272011106,2.4373
