date,open,high,low,close,preclose,volume,amount,return,return_1d,return_2d,return_5d,return_7d,return_10d,momentum_1d,momentum_2d,momentum_5d,momentum_7d,momentum_10d,DayOfWeek,DayOfMonth,DayOfYear,SMA_5d,SMA_7d,SMA_10d,SMA_20d,SMA_30d,EMA_5d,EMA_7d,EMA_10d,EMA_20d,EMA_30d,rsi,MACD,Signal_Line,cci,oi,ci,ui,di,Vyz,H-L,H-PC,L-PC,TR,ATR,OBV,VWMA,upper_band,lower_band,y
2011-11-15,11.79,11.97,11.78,11.91,11.83,6478520,76922912.0,0.6762,2.0708,-0.6003,-2.3635,0.1619,-1.0552,0.08000000000000007,0.3200000000000003,-0.07000000000000028,-0.4599999999999991,-0.27999999999999936,-0.5,-0.033333333333333326,0.37362637362637363,11.808000000000002,11.89857142857143,12.017,12.013499999999999,12.135666666666667,11.957425243868235,11.957425243868235,11.957425243868235,11.957425243868235,11.957425243868235,44.3877551020408,-0.06359171686798604,-0.012608444195950242,51.445578231291236,-0.0033869634410159154,0.010126668817929268,0.015151805020602246,-0.0008485363258388636,0.00024013745994814838,0.19000000000000128,0.14000000000000057,0.05000000000000071,0.19000000000000128,0.47571428571428587,223566220.0,12.258316036222542,12.109733226581222,11.44360010675211,-1.1956
2011-11-16,11.87,11.9,11.55,11.7,11.91,6669942,78036318.0,-1.7632,0.6762,2.0708,0.5843,-0.8084,-0.2461,-0.21000000000000085,-0.13000000000000078,-0.3500000000000014,-0.5700000000000003,-0.46000000000000085,-0.33333333333333337,0.0,0.37637362637362637,11.738,11.817142857142857,11.971,11.992,12.130666666666665,11.914521036556861,11.914521036556861,11.914521036556861,11.914521036556861,11.914521036556861,41.626794258373174,-0.08028507771716598,-0.02614377090019339,-35.47523427041445,-0.0033641747456320988,-0.014425366817866239,0.0025241914959071438,-0.027328771653774016,0.0002452118209723851,0.34999999999999964,0.009999999999999787,0.35999999999999943,0.35999999999999943,0.44809523809523827,216896278.0,12.253265840210759,12.025308174607757,11.601358492058909,-0.6914
2011-11-17,11.67,11.84,11.66,11.7,11.7,4638385,54490173.0,0.0,-1.7632,0.6762,-3.2365,-2.3635,1.5625,0.0,-0.21000000000000085,0.03999999999999915,-0.28000000000000114,-0.6500000000000004,-0.16666666666666669,0.033333333333333326,0.3791208791208791,11.746,11.777142857142858,11.906,11.992,12.108,11.878767530464051,11.878767530464051,11.878767530464051,11.878767530464051,11.878767530464051,37.755102040816325,-0.09244899202672663,-0.03940481512550004,-17.127799736495522,-0.0025673955052458097,0.0025673955052457334,0.014462183157394894,-0.000857265376118231,0.0002744753381090968,0.17999999999999972,0.14000000000000057,0.03999999999999915,0.17999999999999972,0.4385714285714287,216896278.0,12.24980737485475,12.01248711305961,11.527512886940393,2.785
2011-11-18,11.65,11.69,11.49,11.58,11.7,5299644,61300095.0,-1.0256,0.0,-1.7632,-0.6003,0.5843,0.1619,-0.11999999999999922,-0.11999999999999922,-0.009999999999999787,-0.47000000000000064,-0.7899999999999991,0.0,0.06666666666666665,0.38186813186813184,11.744,11.709999999999999,11.827,12.002,12.078666666666667,11.828972942053376,11.828972942053376,11.828972942053376,11.828972942053376,11.828972942053376,30.92783505154638,-0.11049822412650556,-0.05362349692570115,-137.6037959667874,-0.004282661792000736,-0.006026707866860375,0.0034275954722674975,-0.013829088151045247,0.00014964791483214053,0.1999999999999993,0.009999999999999787,0.20999999999999908,0.20999999999999908,0.41666666666666674,211596634.0,12.245057429364284,11.798564064605435,11.521435935394562,1.3548
2011-11-21,11.58,11.73,11.53,11.59,11.58,3549279,41276220.0,0.0864,-1.0256,0.0,2.0708,-3.2365,-0.8084,0.009999999999999787,-0.10999999999999943,-0.2400000000000002,-0.07000000000000028,-0.6799999999999997,-0.6666666666666666,0.16666666666666663,0.39010989010989006,11.696,11.7,11.759,11.9855,12.087666666666667,11.789144118377815,11.789144118377815,11.789144118377815,11.789144118377815,11.789144118377815,33.516483516483504,-0.12258240056791081,-0.06741527765414308,-71.57784743991708,0.0,0.0008631852068110852,0.012870190520534956,-0.004327137863881616,0.00015724987009917293,0.20000000000000107,0.15000000000000036,0.05000000000000071,0.20000000000000107,0.4047619047619048,215145913.0,12.241961052631163,11.756499895702838,11.490166770963828,-0.8354
2011-11-22,11.55,11.57,11.33,11.44,11.59,3939313,44942371.0,-1.2942,0.0864,-1.0256,0.6762,-0.6003,-2.3635,-0.15000000000000036,-0.14000000000000057,-0.47000000000000064,-0.15000000000000036,-0.5400000000000009,-0.5,0.19999999999999996,0.3928571428571429,11.601999999999999,11.678571428571429,11.705,11.9525,12.058,11.730953431981511,11.730953431981511,11.730953431981511,11.730953431981511,11.730953431981511,31.443298969072146,-0.14261892170499024,-0.08245600646431252,-137.56613756613703,-0.00345722038385768,-0.009569451016150785,0.001730104237782512,-0.019231361927887644,0.00018643894902714981,0.2400000000000002,0.019999999999999574,0.2599999999999998,0.2599999999999998,0.37952380952380965,211206600.0,12.237775666277866,11.704396608338712,11.368936724994622,1.9377
2011-11-23,11.45,11.48,11.26,11.32,11.44,3342406,37884377.0,-1.049,-1.2942,0.0864,-1.7632,2.0708,0.5843,-0.11999999999999922,-0.2699999999999996,-0.379999999999999,-0.5099999999999998,-0.7300000000000004,-0.33333333333333337,0.23333333333333328,0.39560439560439564,11.526,11.605714285714285,11.632000000000001,11.912,12.008,11.662461193317927,11.662461193317927,11.662461193317927,11.662461193317927,11.662461193317927,22.45989304812835,-0.1662644135166058,-0.09921768787477118,-109.72850678732964,0.0008737440485967712,-0.011418657225211671,0.0026166608911719104,-0.016733107288704304,0.0001620536071479134,0.22000000000000064,0.040000000000000924,0.17999999999999972,0.22000000000000064,0.35380952380952396,207864194.0,12.233729547212793,11.720554985169318,11.179445014830684,-2.3967
2011-11-24,11.21,11.38,11.09,11.3,11.32,4320190,48548347.0,-0.1767,-1.049,-1.2942,0.0,0.6762,-3.2365,-0.019999999999999574,-0.1399999999999988,-0.3999999999999986,-0.6099999999999994,-0.35999999999999943,-0.16666666666666669,0.2666666666666667,0.3983516483516484,11.446,11.518571428571429,11.596,11.874500000000001,11.956999999999999,11.602050994431606,11.602050994431606,11.602050994431606,11.602050994431606,11.602050994431606,21.39037433155083,-0.1844907741836348,-0.11627230513654391,-108.76020786933971,-0.00976483569096829,0.007996488634226355,0.015051191614116418,-0.010762435721793006,0.0002712288164278632,0.2900000000000009,0.0600000000000005,0.23000000000000043,0.2900000000000009,0.33809523809523834,203544004.0,12.228439017615699,11.504770889221223,11.201895777445444,3.8103
2011-11-25,11.28,11.34,11.08,11.14,11.3,2795459,31306322.0,-1.4159,-0.1767,-1.049,-1.0256,-1.7632,-0.6003,-0.16000000000000014,-0.17999999999999972,-0.4399999999999995,-0.5599999999999987,-0.4499999999999993,0.0,0.30000000000000004,0.4010989010989011,11.358,11.43857142857143,11.551,11.8225,11.909999999999998,11.525042495359672,11.525042495359672,11.525042495359672,11.525042495359672,11.525042495359672,20.7253886010363,-0.20943176018562681,-0.1349041961463605,-96.72929714683367,-0.0017714796483821156,-0.012489011570774809,0.005305052229693319,-0.017889564750775057,0.00027837826379952104,0.2599999999999998,0.03999999999999915,0.22000000000000064,0.2599999999999998,0.3333333333333336,200748545.0,12.224463047747939,11.450648647825886,11.056018018840785,1.6313
2011-11-28,11.16,11.28,11.11,11.18,11.14,2001763,22405612.0,0.3591,-1.4159,-0.1767,0.0864,0.0,2.0708,0.03999999999999915,-0.120000000000001,-0.41000000000000014,-0.5199999999999996,-0.6500000000000004,-0.6666666666666666,0.4,0.40934065934065933,11.276,11.364285714285716,11.486,11.7655,11.848,11.467535412799727,11.467535412799727,11.467535412799727,11.467535412799727,11.467535412799727,26.190476190476176,-0.22339484881755034,-0.15260232668059848,-71.07843137254869,0.0017937224540269007,0.0017905107737882938,0.01069528911674795,-0.004490353301626323,0.00015925227575434273,0.16999999999999993,0.1399999999999988,0.030000000000001137,0.16999999999999993,0.3214285714285717,202750308.0,12.22173810699306,11.373199946623835,11.040133386709503,-0.4013
