date,open,high,low,close,preclose,volume,amount,return,return_1d,return_2d,return_5d,return_7d,return_10d,momentum_1d,momentum_2d,momentum_5d,momentum_7d,momentum_10d,DayOfWeek,DayOfMonth,DayOfYear,SMA_5d,SMA_7d,SMA_10d,SMA_20d,SMA_30d,EMA_5d,EMA_7d,EMA_10d,EMA_20d,EMA_30d,rsi,MACD,Signal_Line,cci,oi,ci,ui,di,Vyz,H-L,H-PC,L-PC,TR,ATR,OBV,VWMA,upper_band,lower_band,y
2016-02-17,15.15,15.58,15.1,15.42,15.19,43789504,673142896.0,1.5142,3.7568,-2.0736,1.5968,-2.2191,-1.1127,0.23000000000000043,0.7799999999999994,0.15000000000000036,1.3200000000000003,1.1999999999999993,-0.33333333333333337,0.033333333333333326,-0.3708791208791209,15.096,15.111428571428572,14.810000000000002,15.438999999999998,16.461,15.156190110897178,15.156190110897178,15.156190110897178,15.156190110897178,15.156190110897178,46.58703071672354,-1.1166691721764934,-1.4090501457448943,85.52631578947371,-0.0026367846523033278,0.0176648361798053,0.027987508487223936,-0.003305788134499544,0.0008462763489648774,0.4800000000000004,0.39000000000000057,0.08999999999999986,0.4800000000000004,0.9009523809523807,-366250332.0,18.066535356578765,15.884915102919802,14.28175156374687,3.0612
2016-02-18,15.5,15.98,15.31,15.35,15.42,51105444,797581168.0,-0.454,1.5142,3.7568,0.0655,6.5957,-2.9536,-0.07000000000000028,0.16000000000000014,0.07000000000000028,0.3200000000000003,1.549999999999999,-0.16666666666666669,0.06666666666666665,-0.36813186813186816,15.11,15.157142857142857,14.965,15.331999999999999,16.2,15.188491759080982,15.188491759080982,15.188491759080982,15.188491759080982,15.188491759080982,45.20547945205479,-1.022118641951126,-1.3316638449861407,108.16777041942557,0.005174655790017487,-0.009724549891994744,0.030497916412927706,-0.012333814255608503,0.0008051079585131902,0.6699999999999999,0.5600000000000005,0.10999999999999943,0.6699999999999999,0.8690476190476187,-417355776.0,18.022611741503482,15.5557965224511,15.084203477548904,-0.6601
2016-02-19,15.39,15.47,14.89,15.07,15.35,51291484,776678864.0,-1.8241,-0.454,1.5142,-2.1597,1.5968,4.4928,-0.27999999999999936,-0.34999999999999964,0.120000000000001,-0.1999999999999993,0.6500000000000004,0.0,0.09999999999999998,-0.3653846153846154,15.134,15.128571428571428,15.030000000000001,15.255500000000001,16.006999999999998,15.168743132567485,15.168743132567485,15.168743132567485,15.168743132567485,15.168743132567485,42.574257425742566,-0.9587286978491889,-1.2570768155587504,-5.279034690799813,0.0026024738175816544,-0.021011935212383766,0.005184716734186895,-0.03302810115487024,0.0008339100840080263,0.5800000000000001,0.120000000000001,0.4599999999999991,0.5800000000000001,0.8023809523809521,-468647260.0,17.975462352810126,15.650405183549088,14.909594816450914,-0.3987
2016-02-22,15.45,15.61,15.23,15.4,15.07,67828252,1047169488.0,2.1898,-1.8241,-0.454,-2.0736,0.0655,-2.2191,0.33000000000000007,0.05000000000000071,0.7599999999999998,0.120000000000001,1.3000000000000007,-0.6666666666666666,0.19999999999999996,-0.35714285714285715,15.286000000000001,15.145714285714288,15.16,15.189999999999998,15.865999999999998,15.207285943806237,15.207285943806237,15.207285943806237,15.207285943806237,15.207285943806237,60.625,-0.8718137422382775,-1.180024200894656,41.902961562696895,0.024902990705350268,-0.0032414939241709557,0.010302731183586326,-0.014341836436683967,0.0006441759740368883,0.379999999999999,0.5399999999999991,0.16000000000000014,0.5399999999999991,0.7766666666666664,-400819008.0,17.92220068955732,15.629048575252156,14.91761809141451,4.0694
2016-02-23,15.48,15.62,15.14,15.34,15.4,47717688,735052624.0,-0.3896,2.1898,-1.8241,3.7568,-2.1597,6.5957,-0.0600000000000005,0.2699999999999996,0.15000000000000036,0.39000000000000057,0.3100000000000005,-0.5,0.23333333333333328,-0.35439560439560436,15.315999999999999,15.20142857142857,15.190999999999999,15.098000000000003,15.727333333333332,15.229404953171866,15.229404953171866,15.229404953171866,15.229404953171866,15.229404953171866,61.91489361702127,-0.7985691047398333,-1.1037331816636915,-0.49309664694471717,0.0051813587419975845,-0.009085072222470982,0.009003276249958793,-0.02220862015227834,0.0005428375707134195,0.47999999999999865,0.21999999999999886,0.2599999999999998,0.47999999999999865,0.7666666666666664,-448536696.0,17.88517140492277,15.621567916624986,14.918432083375016,-1.0256
2016-02-24,15.35,15.44,14.87,15.21,15.34,43504795,658691312.0,-0.8475,-0.3896,2.1898,1.5142,-2.0736,1.5968,-0.129999999999999,-0.1899999999999995,-0.20999999999999908,0.5700000000000003,-0.05999999999999872,-0.33333333333333337,0.2666666666666667,-0.3516483516483516,15.274000000000001,15.282857142857143,15.184999999999999,15.038499999999999,15.584,15.226170794309889,15.226170794309889,15.226170794309889,15.226170794309889,15.226170794309889,65.98639455782315,-0.742453572742594,-1.031477259879472,-75.99478147423414,0.0006516780940959621,-0.009162367762004632,0.00584607056342391,-0.03176971356114249,0.0005910332370176514,0.5700000000000003,0.09999999999999964,0.47000000000000064,0.5700000000000003,0.7533333333333331,-492041491.0,17.850647218942132,15.51091736379119,15.122415969542146,-2.0725
2016-02-25,15.2,15.2,13.69,13.77,15.21,69379122,997869680.0,-9.4675,-0.8475,-0.3896,-0.454,3.7568,0.0655,-1.4400000000000013,-1.5700000000000003,-1.58,-1.42,-1.5099999999999998,-0.16666666666666669,0.30000000000000004,-0.3489010989010989,14.958000000000002,15.08,15.034,14.936000000000002,15.455333333333334,14.983475661924908,14.983475661924908,14.983475661924908,14.983475661924908,14.983475661924908,43.785850860420645,-0.8048991978417064,-0.9861616474719188,-166.66666666666669,-0.0006576784189709341,-0.09880311511166721,0.0,-0.10462978855187319,0.0009679665642357634,1.5099999999999998,0.010000000000001563,1.5200000000000014,1.5200000000000014,0.7790476190476189,-561420613.0,17.768357583477766,16.516013261872537,13.030653404794133,-1.918
2016-02-26,13.92,14.25,13.72,14.0,13.77,43939522,614478624.0,1.6703,-9.4675,-0.8475,-1.8241,1.5142,-2.1597,0.23000000000000043,-1.2100000000000009,-1.0700000000000003,-1.42,-0.9499999999999993,0.0,0.33333333333333337,-0.34615384615384615,14.744,14.877142857142857,14.938999999999998,14.8405,15.354333333333335,14.819563051604089,14.819563051604089,14.819563051604089,14.819563051604089,14.819563051604089,49.02723735408561,-0.8263036141120459,-0.9541900407999443,-96.50328294396064,0.010834342165710146,0.0057306747089850745,0.023430251808386003,-0.01447203260853432,0.0011008466421276134,0.5299999999999994,0.4800000000000004,0.049999999999998934,0.5299999999999994,0.7638095238095237,-517481091.0,17.720836838256147,15.873836125172565,12.779497208160771,2.2252
2016-02-29,14.18,14.49,13.61,13.93,14.0,82323845,1158327792.0,-0.5,1.6703,-9.4675,2.1898,-0.454,-2.0736,-0.07000000000000028,0.16000000000000014,-1.4700000000000006,-1.42,-0.7100000000000009,-0.6666666666666666,0.43333333333333335,-0.33791208791208793,14.45,14.674285714285714,14.868,14.738499999999998,15.307666666666666,14.671302543003407,14.671302543003407,14.671302543003407,14.671302543003407,14.671302543003407,37.149532710280376,-0.8392409361003494,-0.9312002198600253,-62.90622098421518,0.01277519148872287,-0.01778773331226708,0.021626235228609646,-0.041027704440606785,0.0011815853042169493,0.8800000000000008,0.4900000000000002,0.39000000000000057,0.8800000000000008,0.7771428571428571,-599804936.0,17.63333947246981,14.1357965224513,13.664203477548702,-1.715
2016-03-01,14.09,15.32,13.96,14.99,13.93,128350424,1906002000.0,7.6095,-0.5,1.6703,-0.3896,-1.8241,3.7568,1.0600000000000005,0.9900000000000002,-0.34999999999999964,-0.08000000000000007,-0.1999999999999993,-0.5,-0.5,-0.3351648351648352,14.38,14.662857142857144,14.848000000000003,14.769,15.267999999999999,14.724418785836173,14.724418785836173,14.724418785836173,14.724418785836173,14.724418785836173,47.254901960784316,-0.7552546107510132,-0.896011098038223,50.88265835929374,0.011420538118874628,0.061917986203917426,0.08369383840185647,-0.009269228576362398,0.002225903159721932,1.3599999999999994,1.3900000000000006,0.030000000000001137,1.3900000000000006,0.8261904761904761,-471454512.0,17.541520871220943,15.492302923422267,13.121030409911066,2.5503
